SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000913.2	1634780	1635013	+	b4533	ynfO	 	hypothetical	1634780	1635013	1634780	1635013	1	1634780	1635013	 	Y
NC_000913.2	1635071	1635481	+	b1549	ydfO	 	Qin	1635071	1635481	1635071	1635481	1	1635071	1635481	 	Y
NC_000913.2	1635633	1635806	-	b1550	gnsB	 	Qin	1635633	1635806	1635633	1635806	1	1635633	1635806	 	Y
NC_000913.2	1635978	1636133	-	b1551	ynfN	 	Qin	1635978	1636133	1635978	1636133	1	1635978	1636133	 	Y
NC_000913.2	1636479	1636691	-	b1552	cspI	 	Qin	1636479	1636691	1636479	1636691	1	1636479	1636691	 	Y
NC_000913.2	1637054	1637551	-	b1553	rzpQ	 	Rz-like	1637054	1637551	1637054	1637551	1	1637054	1637551	 	Y
NC_000913.2	1637104	1637358	-	b4689	rzoQ	 	probable	1637104	1637358	1637104	1637358	1	1637104	1637358	 	Y
NC_000913.2	1637548	1638081	-	b1554	arrQ	 	Qin	1637548	1638081	1637548	1638081	1	1637548	1638081	 	Y
NC_000913.2	1638078	1638389	-	b1555	ydfR	 	Qin	1638078	1638389	1638078	1638389	1	1638078	1638389	 	Y
NC_000913.2	1638394	1638609	-	b1556	essQ	 	Qin	1638394	1638609	1638394	1638609	1	1638394	1638609	 	Y
NC_000913.2	1639363	1639578	-	b1557	cspB	 	Qin	1639363	1639578	1639363	1639578	1	1639363	1639578	 	Y
NC_000913.2	1639879	1640091	+	b1558	cspF	 	Qin	1639879	1640091	1639879	1640091	1	1639879	1640091	 	Y
NC_000913.2	1640513	1641265	-	b1559	quuQ	 	Qin	1640513	1641265	1640513	1641265	1	1640513	1641265	 	Y
NC_000913.2	1641279	1642328	-	b1560	ydfU	 	Qin	1641279	1642328	1641279	1642328	1	1641279	1642328	 	Y
NC_000913.2	1642675	1642926	-	b1561	rem	 	Qin	1642675	1642926	1642675	1642926	1	1642675	1642926	 	Y
NC_000913.2	1643143	1643298	-	b1562	hokD	 	Qin	1643143	1643298	1643143	1643298	1	1643143	1643298	 	Y
NC_000913.2	1643370	1643657	-	b1563	relE	 	Qin	1643370	1643657	1643370	1643657	1	1643370	1643657	 	Y
NC_000913.2	1643657	1643896	-	b1564	relB	 	Qin	1643657	1643896	1643657	1643896	1	1643657	1643896	 	Y
NC_000913.2	1643921	1644226	+	b1565	ydfV	 	Qin	1643921	1644226	1643921	1644226	1	1643921	1644226	 	Y
NC_000913.2	1644429	1644761	+	b1566	flxA	 	Qin	1644429	1644761	1644429	1644761	1	1644429	1644761	 	Y
NC_000913.2	1645644	1645874	-	b1569	dicC	 	Qin	1645644	1645874	1645644	1645874	1	1645644	1645874	 	Y
NC_000913.2	1645958	1646365	+	b1570	dicA	 	Qin	1645958	1646365	1645958	1646365	1	1645958	1646365	 	Y
NC_000913.2	1646532	1646687	+	b1571	ydfA	 	Qin	1646532	1646687	1646532	1646687	1	1646532	1646687	 	Y
NC_000913.2	1646689	1646817	+	b1572	ydfB	 	Qin	1646689	1646817	1646689	1646817	1	1646689	1646817	 	Y
NC_000913.2	1646847	1647065	+	b1573	ydfC	 	conserved	1646847	1647065	1646847	1647065	1	1646847	1647065	 	Y
NC_000913.2	1647633	1647821	+	b1575	dicB	 	Qin	1647633	1647821	1647633	1647821	1	1647633	1647821	 	Y
NC_000913.2	1647818	1648009	+	b1576	ydfD	 	Qin	1647818	1648009	1647818	1648009	1	1647818	1648009	 	Y
NC_000913.2	1650920	1651939	-	b1580	rspB	 	predicted	1650920	1651939	1650920	1651939	1	1650920	1651939	 	Y
NC_000913.2	1651951	1653165	-	b1581	rspA	 	bifunctional	1651951	1653165	1651951	1653165	1	1651951	1653165	 	Y
NC_000913.2	1653371	1653697	-	b1582	ynfA	 	inner	1653371	1653697	1653371	1653697	1	1653371	1653697	 	Y
NC_000913.2	1653832	1654173	+	b1583	ynfB	 	predicted	1653832	1654173	1653832	1654173	1	1653832	1654173	 	Y
NC_000913.2	1654208	1654768	+	b1584	speG	 	spermidine	1654208	1654768	1654208	1654768	1	1654208	1654768	 	Y
NC_000913.2	1654771	1655481	-	b1585	ynfC	 	lipoprotein,	1654771	1655481	1654771	1655481	1	1654771	1655481	 	Y
NC_000913.2	1655589	1655894	+	b1586	ynfD	 	predicted	1655589	1655894	1655589	1655894	1	1655589	1655894	 	Y
NC_000913.2	1656093	1658519	+	b1587	ynfE	 	probable	1656093	1658519	1656093	1658519	1	1656093	1658519	 	Y
NC_000913.2	1658580	1661003	+	b1588	ynfF	 	S-	1658580	1661003	1658580	1661003	1	1658580	1661003	 	Y
NC_000913.2	1661014	1661631	+	b1589	ynfG	 	oxidoreductase,	1661014	1661631	1661014	1661631	1	1661014	1661631	 	Y
NC_000913.2	1661633	1662487	+	b1590	ynfH	 	oxidoreductase,	1661633	1662487	1661633	1662487	1	1661633	1662487	 	Y
NC_000913.2	1662530	1663144	+	b1591	dmsD	 	twin-argninine	1662530	1663144	1662530	1663144	1	1662530	1663144	 	Y
NC_000913.2	1663339	1664595	+	b1592	clcB	 	chloride	1663339	1664595	1663339	1664595	1	1663339	1664595	 	Y
NC_000913.2	1664548	1665243	-	b1593	ynfK	 	predicted	1664548	1665243	1664548	1665243	1	1664548	1665243	 	Y
NC_000913.2	1665368	1666588	-	b1594	dgsA	 	Global	1665368	1666588	1665368	1666588	1	1665368	1666588	 	Y
NC_000913.2	1666723	1667616	-	b1595	ynfL	 	predicted	1666723	1667616	1666723	1667616	1	1666723	1667616	 	Y
NC_000913.2	1667723	1668976	+	b1596	ynfM	 	predicted	1667723	1668976	1667723	1668976	1	1667723	1668976	 	Y
NC_000913.2	1669400	1669708	+	b1597	asr	 	acid	1669400	1669708	1669400	1669708	1	1669400	1669708	 	Y
NC_000913.2	1669801	1669884	+	b4601	ydgU	 	hypothetical	1669801	1669884	1669801	1669884	1	1669801	1669884	 	Y
NC_000913.2	1669984	1670805	+	b1598	ydgD	 	predicted	1669984	1670805	1669984	1670805	1	1669984	1670805	 	Y
NC_000913.2	1670844	1671173	-	b1599	mdtI	 	multidrug	1670844	1671173	1670844	1671173	1	1670844	1671173	 	Y
NC_000913.2	1671160	1671525	-	b1600	mdtJ	 	multidrug	1671160	1671525	1671160	1671525	1	1671160	1671525	 	Y
NC_000913.2	1671937	1672971	+	b1601	tqsA	 	pheromone	1671937	1672971	1671937	1672971	1	1671937	1672971	 	Y
NC_000913.2	1672996	1674384	-	b1602	pntB	 	pyridine	1672996	1674384	1672996	1674384	1	1672996	1674384	 	Y
NC_000913.2	1674395	1675927	-	b1603	pntA	 	pyridine	1674395	1675927	1674395	1675927	1	1674395	1675927	 	Y
NC_000913.2	1676451	1677395	+	b1604	ydgH	 	predicted	1676451	1677395	1676451	1677395	1	1676451	1677395	 	Y
NC_000913.2	1677581	1678963	+	b1605	ydgI	 	predicted	1677581	1678963	1677581	1678963	1	1677581	1678963	 	Y
NC_000913.2	1679000	1679722	+	b1606	folM	 	dihydromonapterin	1679000	1679722	1679000	1679722	1	1679000	1679722	 	Y
NC_000913.2	1679719	1680054	-	b1607	ydgC	 	inner	1679719	1680054	1679719	1680054	1	1679719	1680054	 	Y
NC_000913.2	1680183	1680902	+	b1608	rstA	 	multicopy	1680183	1680902	1680183	1680902	1	1680183	1680902	 	Y
NC_000913.2	1680906	1682207	+	b1609	rstB	 	sensory	1680906	1682207	1680906	1682207	1	1680906	1682207	 	Y
NC_000913.2	1682283	1683212	+	b1610	tus	 	inhibitor	1682283	1683212	1682283	1683212	1	1682283	1683212	 	Y
NC_000913.2	1683209	1684612	-	b1611	fumC	 	fumarate	1683209	1684612	1683209	1684612	1	1683209	1684612	 	Y
NC_000913.2	1684755	1686401	-	b1612	fumA	 	fumarate	1684755	1686401	1684755	1686401	1	1684755	1686401	 	Y
NC_000913.2	1686600	1687775	+	b1613	manA	 	mannose-6-phosphate	1686600	1687775	1686600	1687775	1	1686600	1687775	 	Y
NC_000913.2	1687876	1689384	+	b1614	ydgA	 	conserved	1687876	1689384	1687876	1689384	1	1687876	1689384	 	Y
NC_000913.2	1689610	1690875	-	b1615	uidC	 	predicted	1689610	1690875	1689610	1690875	1	1689610	1690875	 	Y
NC_000913.2	1690914	1692287	-	b1616	uidB	 	glucuronide	1690914	1692287	1690914	1692287	1	1690914	1692287	 	Y
NC_000913.2	1692284	1694095	-	b1617	uidA	 	beta-D-glucuronidase	1692284	1694095	1692284	1694095	1	1692284	1694095	 	Y
NC_000913.2	1694486	1695076	-	b1618	uidR	 	DNA-binding	1694486	1695076	1694486	1695076	1	1694486	1695076	 	Y
NC_000913.2	1695297	1696064	-	b1619	hdhA	 	7-alpha-hydroxysteroid	1695297	1696064	1695297	1696064	1	1695297	1696064	 	Y
NC_000913.2	1696176	1697204	-	b1620	malI	 	transcriptional	1696176	1697204	1696176	1697204	1	1696176	1697204	 	Y
NC_000913.2	1697379	1698971	+	b1621	malX	 	fused	1697379	1698971	1697379	1698971	1	1697379	1698971	 	Y
NC_000913.2	1698981	1700153	+	b1622	malY	 	bifunctional	1698981	1700153	1698981	1700153	1	1698981	1700153	 	Y
NC_000913.2	1700257	1701258	+	b1623	add	 	adenosine	1700257	1701258	1700257	1701258	1	1700257	1701258	 	Y
NC_000913.2	1701292	1702332	-	b1624	ydgJ	 	predicted	1701292	1702332	1701292	1702332	1	1701292	1702332	 	Y
NC_000913.2	1702575	1702700	+	b4409	blr	 	beta-lactam	1702575	1702700	1702575	1702700	1	1702575	1702700	 	Y
NC_000913.2	1702973	1703188	+	b1625	cnu	 	oriC-binding	1702973	1703188	1702973	1703188	1	1702973	1703188	 	Y
NC_000913.2	1703274	1703714	+	b1626	ydgK	 	inner	1703274	1703714	1703274	1703714	1	1703274	1703714	 	Y
NC_000913.2	1703791	1704372	+	b1627	rsxA	 	electron	1703791	1704372	1703791	1704372	1	1703791	1704372	 	Y
NC_000913.2	1704372	1704950	+	b1628	rsxB	 	electron	1704372	1704950	1704372	1704950	1	1704372	1704950	 	Y
NC_000913.2	1704943	1707165	+	b1629	rsxC	 	electron	1704943	1707165	1704943	1707165	1	1704943	1707165	 	Y
NC_000913.2	1707166	1708224	+	b1630	rsxD	 	electron	1707166	1708224	1707166	1708224	1	1707166	1708224	 	Y
NC_000913.2	1708228	1708848	+	b1631	rsxG	 	electron	1708228	1708848	1708228	1708848	1	1708228	1708848	 	Y
NC_000913.2	1708852	1709547	+	b1632	rsxE	 	electron	1708852	1709547	1708852	1709547	1	1708852	1709547	 	Y
NC_000913.2	1709547	1710182	+	b1633	nth	 	DNA	1709547	1710182	1709547	1710182	1	1709547	1710182	 	Y
NC_000913.2	1710793	1712295	+	b1634	dtpA	 	dipeptide	1710793	1712295	1710793	1712295	1	1710793	1712295	 	Y
NC_000913.2	1712401	1713006	+	b1635	gst	 	glutathionine	1712401	1713006	1712401	1713006	1	1712401	1713006	 	Y
NC_000913.2	1713050	1713913	-	b1636	pdxY	 	pyridoxamine	1713050	1713913	1713050	1713913	1	1713050	1713913	 	Y
NC_000913.2	1713972	1715246	-	b1637	tyrS	 	tyrosyl-tRNA	1713972	1715246	1713972	1715246	1	1713972	1715246	 	Y
NC_000913.2	1715375	1716031	-	b1638	pdxH	 	pyridoxine	1715375	1716031	1715375	1716031	1	1715375	1716031	 	Y
NC_000913.2	1716090	1716419	-	b1639	mliC	 	inhibitor	1716090	1716419	1716090	1716419	1	1716090	1716419	 	Y
NC_000913.2	1716517	1717626	-	b1640	anmK	 	anhydro-N-acetylmuramic	1716517	1717626	1716517	1717626	1	1716517	1717626	 	Y
NC_000913.2	1717900	1718367	+	b1641	slyB	 	outer	1717900	1718367	1717900	1718367	1	1717900	1718367	 	Y
NC_000913.2	1718414	1718848	-	b1642	slyA	 	DNA-binding	1718414	1718848	1718414	1718848	1	1718414	1718848	 	Y
NC_000913.2	1719049	1719285	+	b1643	ydhI	 	predicted	1719049	1719285	1719049	1719285	1	1719049	1719285	 	Y
NC_000913.2	1719288	1720145	+	b1644	ydhJ	 	predicted	1719288	1720145	1719288	1720145	1	1719288	1720145	 	Y
NC_000913.2	1720145	1722157	+	b1645	ydhK	 	Efflux	1720145	1722157	1720145	1722157	1	1720145	1722157	 	Y
NC_000913.2	1722158	1722679	-	b1646	sodC	 	superoxide	1722158	1722679	1722158	1722679	1	1722158	1722679	 	Y
NC_000913.2	1722760	1723656	-	b1647	ydhF	 	predicted	1722760	1723656	1722760	1723656	1	1722760	1723656	 	Y
NC_000913.2	1723705	1723944	-	b1648	ydhL	 	conserved	1723705	1723944	1723705	1723944	1	1723705	1723944	 	Y
NC_000913.2	1724047	1724646	+	b1649	nemR	 	transcriptional	1724047	1724646	1724047	1724646	1	1724047	1724646	 	Y
NC_000913.2	1724683	1725780	+	b1650	nemA	 	N-ethylmaleimide	1724683	1725780	1724683	1725780	1	1724683	1725780	 	Y
NC_000913.2	1725861	1726268	+	b1651	gloA	 	glyoxalase	1725861	1726268	1725861	1726268	1	1725861	1726268	 	Y
NC_000913.2	1726371	1727018	+	b1652	rnt	 	ribonuclease	1726371	1727018	1726371	1727018	1	1726371	1727018	 	Y
NC_000913.2	1727111	1731727	+	b1653	lhr	 	predicted	1727111	1731727	1727111	1731727	1	1727111	1731727	 	Y
NC_000913.2	1731778	1732125	-	b1654	grxD	 	glutaredoxin-4	1731778	1732125	1731778	1732125	1	1731778	1732125	 	Y
NC_000913.2	1732459	1733274	+	b1655	ydhO	 	predicted	1732459	1733274	1732459	1733274	1	1732459	1733274	 	Y
NC_000913.2	1733402	1733983	+	b1656	sodB	 	superoxide	1733402	1733983	1733402	1733983	1	1733402	1733983	 	Y
NC_000913.2	1734145	1735314	-	b1657	ydhP	 	predicted	1734145	1735314	1734145	1735314	1	1734145	1735314	 	Y
NC_000913.2	1735480	1735569	-	b4602	ynhF	 	hypothetical	1735480	1735569	1735480	1735569	1	1735480	1735569	 	Y
NC_000913.2	1735868	1736893	+	b1658	purR	 	DNA-binding	1735868	1736893	1735868	1736893	1	1735868	1736893	 	Y
NC_000913.2	1736890	1737822	-	b1659	ydhB	 	predicted	1736890	1737822	1736890	1737822	1	1736890	1737822	 	Y
NC_000913.2	1737935	1739146	+	b1660	ydhC	 	predicted	1737935	1739146	1737935	1739146	1	1737935	1739146	 	Y
NC_000913.2	1739437	1740585	+	b1661	cfa	 	cyclopropane	1739437	1740585	1739437	1740585	1	1739437	1740585	 	Y
NC_000913.2	1740625	1741266	-	b1662	ribC	 	riboflavin	1740625	1741266	1740625	1741266	1	1740625	1741266	 	Y
NC_000913.2	1741481	1742854	+	b1663	mdtK	 	multidrug	1741481	1742854	1741481	1742854	1	1741481	1742854	 	Y
NC_000913.2	1742895	1744151	-	b1664	ydhQ	 	conserved	1742895	1744151	1742895	1744151	1	1742895	1744151	 	Y
NC_000913.2	1744724	1745029	+	b1667	ydhR	 	predicted	1744724	1745029	1744724	1745029	1	1744724	1745029	 	Y
NC_000913.2	1745155	1746759	+	b1668	ydhS	 	conserved	1745155	1746759	1745155	1746759	1	1745155	1746759	 	Y
NC_000913.2	1746771	1747583	-	b1669	ydhT	 	conserved	1746771	1747583	1746771	1747583	1	1746771	1747583	 	Y
NC_000913.2	1747587	1748372	-	b1670	ydhU	 	predicted	1747587	1748372	1747587	1748372	1	1747587	1748372	 	Y
NC_000913.2	1748369	1749037	-	b1671	ydhX	 	predicted	1748369	1749037	1748369	1749037	1	1748369	1749037	 	Y
NC_000913.2	1749101	1749748	-	b1672	ydhW	 	predicted	1749101	1749748	1749101	1749748	1	1749101	1749748	 	Y
NC_000913.2	1749752	1751854	-	b1673	ydhV	 	predicted	1749752	1751854	1749752	1751854	1	1749752	1751854	 	Y
NC_000913.2	1751875	1752501	-	b1674	ydhY	 	predicted	1751875	1752501	1751875	1752501	1	1751875	1752501	 	Y
NC_000913.2	1752956	1753165	-	b1675	ydhZ	 	predicted	1752956	1753165	1752956	1753165	1	1752956	1753165	 	Y
NC_000913.2	1753722	1755134	+	b1676	pykF	 	pyruvate	1753722	1755134	1753722	1755134	1	1753722	1755134	 	Y
NC_000913.2	1755445	1755681	+	b1677	lpp	 	murein	1755445	1755681	1755445	1755681	1	1755445	1755681	 	Y
NC_000913.2	1755745	1756749	-	b1678	ynhG	 	murein	1755745	1756749	1755745	1756749	1	1755745	1756749	 	Y
NC_000913.2	1756898	1757314	-	b1679	sufE	 	sulfur	1756898	1757314	1756898	1757314	1	1756898	1757314	 	Y
NC_000913.2	1757327	1758547	-	b1680	sufS	 	cysteine	1757327	1758547	1757327	1758547	1	1757327	1758547	 	Y
NC_000913.2	1758544	1759815	-	b1681	sufD	 	FeS	1758544	1759815	1758544	1759815	1	1758544	1759815	 	Y
NC_000913.2	1759790	1760536	-	b1682	sufC	 	component	1759790	1760536	1759790	1760536	1	1759790	1760536	 	Y
NC_000913.2	1760546	1762033	-	b1683	sufB	 	component	1760546	1762033	1760546	1762033	1	1760546	1762033	 	Y
NC_000913.2	1762042	1762410	-	b1684	sufA	 	Fe-S	1762042	1762410	1762042	1762410	1	1762042	1762410	 	Y
NC_000913.2	1762958	1763146	-	b1685	ydiH	 	predicted	1762958	1763146	1762958	1763146	1	1762958	1763146	 	Y
NC_000913.2	1763246	1763656	-	b1686	ydiI	 	acyl-CoA	1763246	1763656	1763246	1763656	1	1763246	1763656	 	Y
NC_000913.2	1763653	1766709	-	b1687	ydiJ	 	predicted	1763653	1766709	1763653	1766709	1	1763653	1766709	 	Y
NC_000913.2	1767098	1768210	+	b1688	ydiK	 	inner	1767098	1768210	1767098	1768210	1	1767098	1768210	 	Y
NC_000913.2	1768639	1768995	+	b1689	ydiL	 	conserved	1768639	1768995	1768639	1768995	1	1768639	1768995	 	Y
NC_000913.2	1769095	1770309	+	b1690	ydiM	 	inner	1769095	1770309	1769095	1770309	1	1769095	1770309	 	Y
NC_000913.2	1770536	1771801	+	b1691	ydiN	 	Inner	1770536	1771801	1770536	1771801	1	1770536	1771801	 	Y
NC_000913.2	1771813	1772679	+	b1692	ydiB	 	quinate/shikimate	1771813	1772679	1771813	1772679	1	1771813	1772679	 	Y
NC_000913.2	1772710	1773468	+	b1693	aroD	 	3-dehydroquinate	1772710	1773468	1772710	1773468	1	1772710	1773468	 	Y
NC_000913.2	1773611	1775206	+	b1694	ydiF	 	fused	1773611	1775206	1773611	1775206	1	1773611	1775206	 	Y
NC_000913.2	1775220	1776371	+	b1695	ydiO	 	predicted	1775220	1776371	1775220	1776371	1	1775220	1776371	 	Y
NC_000913.2	1776414	1777325	-	b1696	ydiP	 	predicted	1776414	1777325	1776414	1777325	1	1776414	1777325	 	Y
NC_000913.2	1777641	1778405	+	b1697	ydiQ	 	conserved	1777641	1778405	1777641	1778405	1	1777641	1778405	 	Y
NC_000913.2	1778425	1779363	+	b1698	ydiR	 	predicted	1778425	1779363	1778425	1779363	1	1778425	1779363	 	Y
NC_000913.2	1779419	1780708	+	b1699	ydiS	 	predicted	1779419	1780708	1779419	1780708	1	1779419	1780708	 	Y
NC_000913.2	1780705	1780998	+	b1700	ydiT	 	predicted	1780705	1780998	1780705	1780998	1	1780705	1780998	 	Y
NC_000913.2	1781055	1782701	+	b1701	fadK	 	short	1781055	1782701	1781055	1782701	1	1781055	1782701	 	Y
NC_000913.2	1782758	1785136	-	b1702	ppsA	 	phosphoenolpyruvate	1782758	1785136	1782758	1785136	1	1782758	1785136	 	Y
NC_000913.2	1785469	1786302	+	b1703	ppsR	 	bifunctional	1785469	1786302	1785469	1786302	1	1785469	1786302	 	Y
NC_000913.2	1786459	1787505	+	b1704	aroH	 	3-deoxy-D-arabino-heptulosonate-7-phosphate	1786459	1787505	1786459	1787505	1	1786459	1787505	 	Y
NC_000913.2	1787637	1787828	+	b1705	ydiE	 	conserved	1787637	1787828	1787637	1787828	1	1787637	1787828	 	Y
NC_000913.2	1787832	1789268	-	b1706	ydiU	 	conserved	1787832	1789268	1787832	1789268	1	1787832	1789268	 	Y
NC_000913.2	1789331	1790044	-	b1707	ydiV	 	predicted	1789331	1790044	1789331	1790044	1	1789331	1790044	 	Y
NC_000913.2	1790291	1790755	-	b1708	nlpC	 	predicted	1790291	1790755	1790291	1790755	1	1790291	1790755	 	Y
NC_000913.2	1790833	1791582	-	b1709	btuD	 	vitamin	1790833	1791582	1790833	1791582	1	1790833	1791582	 	Y
NC_000913.2	1791582	1792133	-	b1710	btuE	 	glutathione	1791582	1792133	1791582	1792133	1	1791582	1792133	 	Y
NC_000913.2	1792196	1793176	-	b1711	btuC	 	vitamin	1792196	1793176	1792196	1793176	1	1792196	1793176	 	Y
NC_000913.2	1793277	1793576	-	b1712	ihfA	 	integration	1793277	1793576	1793277	1793576	1	1793277	1793576	 	Y
NC_000913.2	1793581	1795968	-	b1713	pheT	 	phenylalanine	1793581	1795968	1793581	1795968	1	1793581	1795968	 	Y
NC_000913.2	1795983	1796966	-	b1714	pheS	 	phenylalanine	1795983	1796966	1795983	1796966	1	1795983	1796966	 	Y
NC_000913.2	1797250	1797294	-	b1715	pheM	 	phenylalanyl-tRNA	1797250	1797294	1797250	1797294	1	1797250	1797294	 	Y
NC_000913.2	1797417	1797773	-	b1716	rplT	 	50S	1797417	1797773	1797417	1797773	1	1797417	1797773	 	Y
NC_000913.2	1797826	1798023	-	b1717	rpmI	 	50S	1797826	1798023	1797826	1798023	1	1797826	1798023	 	Y
NC_000913.2	1798120	1798662	-	b1718	infC	 	protein	1798120	1798662	1798120	1798662	1	1798120	1798662	 	Y
NC_000913.2	1798666	1800594	-	b1719	thrS	 	threonyl-tRNA	1798666	1800594	1798666	1800594	1	1798666	1800594	 	Y
NC_000913.2	1803189	1803296	+	b4535	yniD	 	predicted	1803189	1803296	1803189	1803296	1	1803189	1803296	 	Y
NC_000913.2	1803349	1804107	-	b1722	ydiY	 	predicted	1803349	1804107	1803349	1804107	1	1803349	1804107	 	Y
NC_000913.2	1804394	1805323	+	b1723	pfkB	 	6-phosphofructokinase	1804394	1805323	1804394	1805323	1	1804394	1805323	 	Y
NC_000913.2	1805424	1805714	+	b1724	ydiZ	 	predicted	1805424	1805714	1805424	1805714	1	1805424	1805714	 	Y
NC_000913.2	1805820	1806680	+	b1725	yniA	 	predicted	1805820	1806680	1805820	1806680	1	1805820	1806680	 	Y
NC_000913.2	1806721	1807257	-	b1726	yniB	 	predicted	1806721	1807257	1806721	1807257	1	1806721	1807257	 	Y
NC_000913.2	1807404	1808072	+	b1727	yniC	 	2-deoxyglucose-6-P	1807404	1808072	1807404	1808072	1	1807404	1808072	 	Y
NC_000913.2	1808235	1808825	+	b1728	ydjM	 	inner	1808235	1808825	1808235	1808825	1	1808235	1808825	 	Y
NC_000913.2	1808958	1810349	+	b1729	ydjN	 	predicted	1808958	1810349	1808958	1810349	1	1808958	1810349	 	Y
NC_000913.2	1810353	1811156	-	b1730	ydjO	 	predicted	1810353	1811156	1810353	1811156	1	1810353	1811156	 	Y
NC_000913.2	1811445	1811687	-	b1731	cedA	 	cell	1811445	1811687	1811445	1811687	1	1811445	1811687	 	Y
NC_000913.2	1811891	1814152	+	b1732	katE	 	hydroperoxidase	1811891	1814152	1811891	1814152	1	1811891	1814152	 	Y
NC_000913.2	1814410	1815159	-	b1733	chbG	 	conserved	1814410	1815159	1814410	1815159	1	1814410	1815159	 	Y
NC_000913.2	1815172	1816524	-	b1734	chbF	 	phospho-chitobiase;	1815172	1816524	1815172	1816524	1	1815172	1816524	 	Y
NC_000913.2	1816629	1817471	-	b1735	chbR	 	rRepressor,	1816629	1817471	1816629	1817471	1	1816629	1817471	 	Y
NC_000913.2	1817479	1817829	-	b1736	chbA	 	N,N'-diacetylchitobiose-specific	1817479	1817829	1817479	1817829	1	1817479	1817829	 	Y
NC_000913.2	1817880	1819238	-	b1737	chbC	 	N,N'-diacetylchitobiose-specific	1817880	1819238	1817880	1819238	1	1817880	1819238	 	Y
NC_000913.2	1819323	1819643	-	b1738	chbB	 	N,N'-diacetylchitobiose-specific	1819323	1819643	1819323	1819643	1	1819323	1819643	 	Y
NC_000913.2	1819942	1820280	-	b1739	osmE	 	DNA-binding	1819942	1820280	1819942	1820280	1	1819942	1820280	 	Y
NC_000913.2	1820482	1821309	+	b1740	nadE	 	NAD	1820482	1821309	1820482	1821309	1	1820482	1821309	 	Y
NC_000913.2	1821539	1822426	+	b1741	cho	 	endonuclease	1821539	1822426	1821539	1822426	1	1821539	1822426	 	Y
NC_000913.2	1822386	1822961	-	b1742	ves	 	conserved	1822386	1822961	1822386	1822961	1	1822386	1822961	 	Y
NC_000913.2	1823164	1823649	-	b1743	spy	 	envelope	1823164	1823649	1823164	1823649	1	1823164	1823649	 	Y
NC_000913.2	1823979	1824947	-	b1744	astE	 	succinylglutamate	1823979	1824947	1823979	1824947	1	1823979	1824947	 	Y
NC_000913.2	1824940	1826283	-	b1745	astB	 	succinylarginine	1824940	1826283	1824940	1826283	1	1824940	1826283	 	Y
NC_000913.2	1826280	1827758	-	b1746	astD	 	succinylglutamic	1826280	1827758	1826280	1827758	1	1826280	1827758	 	Y
NC_000913.2	1827755	1828789	-	b1747	astA	 	arginine	1827755	1828789	1827755	1828789	1	1827755	1828789	 	Y
NC_000913.2	1828786	1830006	-	b1748	astC	 	succinylornithine	1828786	1830006	1828786	1830006	1	1828786	1830006	 	Y
NC_000913.2	1830452	1831258	+	b1749	xthA	 	exonuclease	1830452	1831258	1830452	1831258	1	1830452	1831258	 	Y
NC_000913.2	1831425	1832135	+	b1750	ydjX	 	inner	1831425	1832135	1831425	1832135	1	1831425	1832135	 	Y
NC_000913.2	1832140	1832817	+	b1751	ydjY	 	predicted	1832140	1832817	1832140	1832817	1	1832140	1832817	 	Y
NC_000913.2	1832832	1833539	+	b1752	ydjZ	 	Inner	1832832	1833539	1832832	1833539	1	1832832	1833539	 	Y
NC_000913.2	1833539	1834087	+	b1753	ynjA	 	conserved	1833539	1834087	1833539	1834087	1	1833539	1834087	 	Y
NC_000913.2	1834097	1835263	+	b1754	ynjB	 	conserved	1834097	1835263	1834097	1835263	1	1834097	1835263	 	Y
NC_000913.2	1835236	1836771	+	b1755	ynjC	 	Predicted	1835236	1836771	1835236	1836771	1	1835236	1836771	 	Y
NC_000913.2	1836771	1837424	+	b1756	ynjD	 	predicted	1836771	1837424	1836771	1837424	1	1836771	1837424	 	Y
NC_000913.2	1837491	1838798	+	b1757	ynjE	 	predicted	1837491	1838798	1837491	1838798	1	1837491	1838798	 	Y
NC_000913.2	1838807	1839427	-	b1758	ynjF	 	inner	1838807	1839427	1838807	1839427	1	1838807	1839427	 	Y
NC_000913.2	1839514	1839921	+	b1759	nudG	 	CTP	1839514	1839921	1839514	1839921	1	1839514	1839921	 	Y
NC_000913.2	1839887	1840159	-	b1760	ynjH	 	conserved	1839887	1840159	1839887	1840159	1	1839887	1840159	 	Y
